event_id,transaction_id,booking_id,provider_id,event_type,resource_type,status,message,timestamp
EVT0001221,TXN000769,BK000877,PROV00263,rollback_success,transport,success,rollback completed,2027-02-20T00:17:00
EVT0001222,TXN000920,BK000111,PROV00208,provider_called,flight_seat,pending,resource unavailable,2026-10-05T09:11:00
EVT0001223,TXN000877,BK000603,PROV00120,rollback_failure,activity_slot,pending,payment rejected,2026-10-16T16:01:00
EVT0001224,TXN000294,BK000548,PROV00196,provider_success,activity_slot,pending,rollback initiated,2026-12-11T14:11:00
EVT0001225,TXN000596,BK000324,PROV00157,booking_cancelled,transport,success,operation completed,2027-02-14T20:58:00
EVT0001226,TXN000102,BK000037,PROV00036,payment_failure,transport,success,request timed out,2027-02-26T22:13:00
EVT0001227,TXN000357,BK000275,PROV00152,provider_called,hotel_room,success,resource unavailable,2027-01-02T23:10:00
EVT0001228,TXN000373,BK000489,PROV00201,payment_failure,activity_slot,success,resource unavailable,2027-02-04T15:24:00
EVT0001229,TXN000722,BK000141,PROV00203,payment_started,flight_seat,failure,rollback initiated,2026-10-28T23:13:00
EVT0001230,TXN000486,BK000426,PROV00118,provider_success,flight_seat,pending,rollback initiated,2027-02-19T08:46:00
EVT0001231,TXN000757,BK000174,PROV00224,payment_started,flight_seat,pending,rollback completed,2027-01-30T01:16:00
EVT0001232,TXN000945,BK000208,PROV00114,rollback_success,hotel_room,success,request timed out,2027-03-28T02:27:00
EVT0001233,TXN000910,BK000214,PROV00024,booking_started,hotel_room,failure,resource unavailable,2026-10-07T01:31:00
EVT0001234,TXN000892,BK000488,PROV00065,booking_confirmed,transport,failure,request timed out,2026-10-15T21:03:00
EVT0001235,TXN000912,BK000507,PROV00126,booking_confirmed,activity_slot,success,operation completed,2026-10-22T12:08:00
EVT0001236,TXN000288,BK000361,PROV00249,payment_started,transport,success,provider unavailable,2027-03-04T00:45:00
EVT0001237,TXN000394,BK000440,PROV00127,payment_started,hotel_room,pending,resource unavailable,2027-01-24T09:04:00
EVT0001238,TXN000420,BK000021,PROV00172,booking_cancelled,transport,success,payment rejected,2026-11-21T04:39:00
EVT0001239,TXN000776,BK000762,PROV00252,provider_failure,transport,failure,rollback initiated,2026-11-26T11:02:00
EVT0001240,TXN000529,BK000714,PROV00161,rollback_failure,flight_seat,pending,resource unavailable,2026-10-18T04:15:00
EVT0001241,TXN000681,BK000293,PROV00212,provider_called,hotel_room,success,operation completed,2027-02-19T22:02:00
EVT0001242,TXN000427,BK000144,PROV00029,booking_cancelled,flight_seat,success,rollback completed,2027-03-25T14:41:00
EVT0001243,TXN000701,BK000541,PROV00151,provider_failure,transport,success,resource unavailable,2026-10-03T22:25:00
EVT0001244,TXN000061,BK000336,PROV00296,payment_success,hotel_room,pending,request timed out,2027-02-21T14:22:00
EVT0001245,TXN000131,BK000859,PROV00273,rollback_failure,transport,success,provider unavailable,2026-12-02T22:31:00
EVT0001246,TXN000551,BK000769,PROV00096,provider_failure,flight_seat,failure,provider unavailable,2027-03-17T07:07:00
EVT0001247,TXN000710,BK000020,PROV00148,payment_started,hotel_room,success,operation completed,2027-03-22T06:28:00
EVT0001248,TXN000360,BK000014,PROV00212,rollback_started,flight_seat,failure,operation completed,2027-01-22T01:51:00
EVT0001249,TXN000510,BK000150,PROV00230,provider_called,flight_seat,pending,provider unavailable,2026-12-16T09:55:00
EVT0001250,TXN000395,BK000591,PROV00160,booking_cancelled,hotel_room,success,rollback completed,2027-03-14T14:41:00
EVT0001251,TXN000596,BK000717,PROV00026,provider_failure,transport,pending,provider unavailable,2027-01-31T12:49:00
EVT0001252,TXN000093,BK000566,PROV00180,rollback_started,transport,success,operation completed,2026-10-10T19:50:00
EVT0001253,TXN000125,BK000743,PROV00288,availability_checked,hotel_room,failure,payment rejected,2027-01-21T14:21:00
EVT0001254,TXN000416,BK000454,PROV00296,rollback_success,activity_slot,success,rollback completed,2026-12-03T17:55:00
EVT0001255,TXN000639,BK000931,PROV00069,payment_started,flight_seat,failure,provider unavailable,2026-10-27T13:39:00
EVT0001256,TXN000668,BK000496,PROV00190,payment_success,hotel_room,success,request timed out,2026-12-03T09:51:00
EVT0001257,TXN000280,BK000915,PROV00042,rollback_started,hotel_room,failure,rollback completed,2027-02-01T00:52:00
EVT0001258,TXN000450,BK000168,PROV00086,payment_failure,activity_slot,pending,resource unavailable,2026-10-01T09:18:00
EVT0001259,TXN000431,BK000723,PROV00156,payment_started,activity_slot,failure,request timed out,2026-10-23T20:18:00
EVT0001260,TXN000318,BK000537,PROV00288,rollback_success,flight_seat,success,request timed out,2027-03-10T01:28:00
EVT0001261,TXN000716,BK000954,PROV00085,payment_failure,hotel_room,failure,resource unavailable,2026-12-25T17:12:00
EVT0001262,TXN000430,BK000214,PROV00227,rollback_failure,transport,pending,request timed out,2026-10-07T10:08:00
EVT0001263,TXN000695,BK000946,PROV00202,resource_locked,flight_seat,success,provider unavailable,2027-03-08T20:37:00
EVT0001264,TXN000303,BK000013,PROV00003,booking_cancelled,flight_seat,pending,payment rejected,2027-01-08T02:05:00
EVT0001265,TXN000796,BK000501,PROV00044,booking_confirmed,activity_slot,failure,rollback initiated,2026-11-14T23:34:00
EVT0001266,TXN000158,BK000107,PROV00101,payment_started,hotel_room,pending,provider unavailable,2027-02-15T20:22:00
EVT0001267,TXN000318,BK000001,PROV00016,resource_locked,activity_slot,pending,request timed out,2027-01-14T15:45:00
EVT0001268,TXN000170,BK000252,PROV00127,availability_checked,transport,success,rollback completed,2026-12-22T23:04:00
EVT0001269,TXN000529,BK000080,PROV00299,rollback_success,hotel_room,success,payment rejected,2027-01-03T08:34:00
EVT0001270,TXN000671,BK000602,PROV00200,booking_confirmed,activity_slot,success,payment rejected,2026-11-29T06:15:00
EVT0001271,TXN000441,BK000496,PROV00172,payment_started,hotel_room,success,provider unavailable,2026-12-23T04:15:00
EVT0001272,TXN000241,BK000561,PROV00293,rollback_failure,activity_slot,success,request timed out,2026-12-06T22:32:00
EVT0001273,TXN000327,BK000196,PROV00087,payment_started,flight_seat,success,provider unavailable,2026-10-05T17:19:00
EVT0001274,TXN000862,BK000343,PROV00003,payment_failure,activity_slot,success,payment rejected,2027-01-14T20:07:00
EVT0001275,TXN000371,BK000291,PROV00178,availability_checked,transport,failure,provider unavailable,2026-11-15T22:37:00
EVT0001276,TXN000620,BK000759,PROV00135,payment_started,activity_slot,success,provider unavailable,2026-10-05T02:25:00
EVT0001277,TXN000838,BK000702,PROV00195,rollback_success,activity_slot,pending,request timed out,2026-10-27T18:39:00
EVT0001278,TXN000596,BK000160,PROV00262,rollback_success,hotel_room,success,rollback initiated,2027-03-30T00:20:00
EVT0001279,TXN000543,BK000215,PROV00143,booking_cancelled,flight_seat,success,rollback completed,2027-03-12T16:16:00
EVT0001280,TXN000732,BK000654,PROV00052,availability_checked,flight_seat,pending,rollback initiated,2027-01-30T14:03:00
EVT0001281,TXN000914,BK000777,PROV00179,booking_started,activity_slot,success,payment rejected,2026-12-24T02:57:00
EVT0001282,TXN000147,BK000815,PROV00287,rollback_success,transport,success,request timed out,2027-02-10T00:58:00
EVT0001283,TXN000414,BK000649,PROV00193,payment_success,activity_slot,failure,operation completed,2027-03-25T00:25:00
EVT0001284,TXN000511,BK000835,PROV00160,provider_success,activity_slot,failure,rollback completed,2027-02-03T13:18:00
EVT0001285,TXN000512,BK000807,PROV00111,payment_failure,flight_seat,pending,request timed out,2026-10-03T15:53:00
EVT0001286,TXN000271,BK000952,PROV00165,payment_success,hotel_room,success,operation completed,2026-11-02T07:48:00
EVT0001287,TXN000220,BK000085,PROV00053,payment_failure,activity_slot,success,provider unavailable,2026-12-21T16:06:00
EVT0001288,TXN000010,BK000141,PROV00274,rollback_started,hotel_room,success,rollback completed,2026-12-12T05:22:00
EVT0001289,TXN000589,BK000011,PROV00280,provider_called,flight_seat,success,request timed out,2027-02-08T04:34:00
EVT0001290,TXN000340,BK000620,PROV00089,payment_failure,hotel_room,failure,rollback initiated,2027-03-12T12:54:00
EVT0001291,TXN000533,BK000469,PROV00022,booking_confirmed,hotel_room,failure,provider unavailable,2026-10-21T20:07:00
EVT0001292,TXN000398,BK000657,PROV00227,resource_locked,hotel_room,pending,request timed out,2026-10-21T22:11:00
EVT0001293,TXN000685,BK000342,PROV00032,booking_cancelled,hotel_room,failure,request timed out,2026-11-13T21:45:00
EVT0001294,TXN000125,BK000641,PROV00292,provider_success,flight_seat,pending,operation completed,2027-03-01T07:29:00
EVT0001295,TXN000496,BK000824,PROV00284,payment_failure,activity_slot,success,provider unavailable,2026-11-02T03:51:00
EVT0001296,TXN000037,BK000623,PROV00153,rollback_started,flight_seat,failure,request timed out,2026-12-16T12:51:00
EVT0001297,TXN000026,BK000274,PROV00262,rollback_success,transport,success,rollback completed,2027-01-10T19:30:00
EVT0001298,TXN000912,BK000086,PROV00199,payment_success,transport,failure,operation completed,2026-11-16T15:47:00
EVT0001299,TXN000380,BK000531,PROV00047,provider_called,transport,success,rollback completed,2026-12-14T10:00:00
EVT0001300,TXN000045,BK000218,PROV00042,rollback_success,hotel_room,pending,resource unavailable,2027-02-07T04:10:00
EVT0001301,TXN000095,BK000053,PROV00161,payment_success,transport,success,payment rejected,2027-02-17T15:38:00
EVT0001302,TXN000856,BK000888,PROV00238,availability_checked,activity_slot,pending,request timed out,2026-11-29T02:36:00
EVT0001303,TXN000001,BK000837,PROV00069,payment_success,hotel_room,failure,operation completed,2027-03-17T04:47:00
EVT0001304,TXN000845,BK000569,PROV00007,rollback_success,transport,success,operation completed,2026-12-04T23:31:00
EVT0001305,TXN000063,BK000667,PROV00202,availability_checked,transport,failure,rollback completed,2027-02-13T00:26:00
EVT0001306,TXN000865,BK000568,PROV00125,booking_started,flight_seat,success,rollback initiated,2026-12-23T08:55:00
EVT0001307,TXN000230,BK000221,PROV00278,resource_locked,activity_slot,failure,request timed out,2027-03-01T07:06:00
EVT0001308,TXN000111,BK000239,PROV00048,booking_started,flight_seat,failure,payment rejected,2027-01-19T22:21:00
EVT0001309,TXN000121,BK000151,PROV00089,rollback_started,transport,pending,request timed out,2026-11-20T22:42:00
EVT0001310,TXN000538,BK000218,PROV00295,payment_failure,hotel_room,pending,rollback initiated,2026-10-17T09:09:00
EVT0001311,TXN000551,BK000147,PROV00290,rollback_success,transport,pending,request timed out,2026-12-24T13:24:00
EVT0001312,TXN000568,BK000529,PROV00164,rollback_success,transport,success,operation completed,2027-01-06T19:31:00
EVT0001313,TXN000633,BK000427,PROV00159,provider_success,activity_slot,pending,rollback completed,2027-01-06T06:24:00
EVT0001314,TXN000365,BK000111,PROV00240,booking_cancelled,transport,success,provider unavailable,2026-12-09T04:14:00
EVT0001315,TXN000270,BK000816,PROV00270,rollback_started,hotel_room,pending,request timed out,2027-02-14T07:17:00
EVT0001316,TXN000248,BK000794,PROV00013,availability_checked,activity_slot,failure,rollback completed,2027-01-26T06:26:00
EVT0001317,TXN000765,BK000929,PROV00003,payment_failure,activity_slot,failure,resource unavailable,2026-10-23T10:55:00
EVT0001318,TXN000850,BK000393,PROV00286,rollback_success,transport,pending,provider unavailable,2027-01-03T18:43:00
EVT0001319,TXN000520,BK000204,PROV00116,payment_failure,flight_seat,failure,request timed out,2027-01-10T01:37:00
EVT0001320,TXN000157,BK000047,PROV00279,payment_success,activity_slot,failure,payment rejected,2027-03-02T05:10:00
EVT0001321,TXN000452,BK000568,PROV00115,booking_confirmed,transport,failure,rollback initiated,2026-11-21T20:43:00
EVT0001322,TXN000775,BK000617,PROV00116,availability_checked,transport,pending,rollback completed,2027-03-12T19:18:00
EVT0001323,TXN000603,BK000490,PROV00249,provider_success,transport,pending,operation completed,2026-11-04T15:33:00
EVT0001324,TXN000025,BK000323,PROV00203,rollback_success,activity_slot,pending,rollback initiated,2026-12-08T17:58:00
EVT0001325,TXN000846,BK000548,PROV00243,rollback_started,transport,success,resource unavailable,2026-10-17T00:30:00
EVT0001326,TXN000863,BK000203,PROV00237,rollback_started,flight_seat,failure,provider unavailable,2027-02-02T15:55:00
EVT0001327,TXN000775,BK000054,PROV00190,rollback_started,hotel_room,success,resource unavailable,2027-01-21T02:43:00
EVT0001328,TXN000047,BK000951,PROV00139,booking_confirmed,transport,pending,rollback initiated,2027-02-24T04:35:00
EVT0001329,TXN000329,BK000488,PROV00247,availability_checked,hotel_room,failure,rollback initiated,2027-03-04T15:58:00
EVT0001330,TXN000087,BK000973,PROV00207,booking_cancelled,transport,pending,request timed out,2027-01-14T22:48:00
EVT0001331,TXN000385,BK000082,PROV00220,resource_locked,flight_seat,failure,provider unavailable,2027-02-05T08:28:00
EVT0001332,TXN000638,BK000114,PROV00160,availability_checked,flight_seat,failure,resource unavailable,2027-03-07T12:14:00
EVT0001333,TXN000321,BK000736,PROV00223,resource_locked,flight_seat,success,rollback initiated,2027-02-19T23:03:00
EVT0001334,TXN000724,BK000026,PROV00063,provider_success,activity_slot,pending,payment rejected,2026-10-03T05:18:00
EVT0001335,TXN000713,BK000067,PROV00213,resource_locked,activity_slot,failure,operation completed,2026-11-15T08:06:00
EVT0001336,TXN000651,BK000331,PROV00113,rollback_failure,hotel_room,success,operation completed,2026-12-01T17:51:00
EVT0001337,TXN000548,BK000617,PROV00126,booking_cancelled,transport,pending,rollback completed,2027-03-11T17:51:00
EVT0001338,TXN000022,BK000783,PROV00132,provider_failure,transport,pending,rollback initiated,2027-03-09T05:23:00
EVT0001339,TXN000478,BK000904,PROV00158,resource_locked,flight_seat,pending,operation completed,2026-10-18T19:14:00
EVT0001340,TXN000706,BK000464,PROV00016,provider_called,hotel_room,failure,operation completed,2027-03-11T00:15:00
EVT0001341,TXN000836,BK000845,PROV00070,resource_locked,hotel_room,success,rollback initiated,2026-10-02T02:52:00
EVT0001342,TXN000985,BK000528,PROV00170,booking_confirmed,activity_slot,pending,rollback completed,2026-12-04T17:49:00
EVT0001343,TXN000672,BK000779,PROV00165,payment_success,flight_seat,success,rollback initiated,2027-03-25T06:23:00
EVT0001344,TXN000866,BK000421,PROV00161,provider_success,transport,failure,payment rejected,2026-12-30T12:45:00
EVT0001345,TXN000713,BK000456,PROV00146,booking_started,flight_seat,failure,request timed out,2027-01-09T13:54:00
EVT0001346,TXN000385,BK000230,PROV00054,rollback_started,hotel_room,failure,provider unavailable,2027-01-22T17:02:00
EVT0001347,TXN000470,BK000248,PROV00246,booking_confirmed,hotel_room,success,resource unavailable,2027-01-25T02:34:00
EVT0001348,TXN000680,BK000210,PROV00269,booking_started,transport,success,payment rejected,2026-12-05T13:14:00
EVT0001349,TXN000683,BK000714,PROV00248,provider_failure,flight_seat,failure,payment rejected,2027-02-24T07:41:00
EVT0001350,TXN000325,BK000119,PROV00073,rollback_started,transport,failure,provider unavailable,2026-11-07T17:22:00
EVT0001351,TXN000831,BK000508,PROV00072,payment_started,activity_slot,failure,payment rejected,2027-01-10T15:21:00
EVT0001352,TXN000316,BK000100,PROV00108,provider_called,transport,success,rollback initiated,2027-03-29T16:06:00
EVT0001353,TXN000221,BK000407,PROV00233,resource_locked,activity_slot,success,request timed out,2026-10-28T23:09:00
EVT0001354,TXN000231,BK000968,PROV00287,booking_cancelled,activity_slot,failure,resource unavailable,2026-10-03T02:58:00
EVT0001355,TXN000904,BK000115,PROV00185,payment_started,transport,success,payment rejected,2027-03-10T16:09:00
EVT0001356,TXN000281,BK000236,PROV00174,rollback_success,flight_seat,pending,provider unavailable,2027-03-04T00:47:00
EVT0001357,TXN000480,BK000479,PROV00053,rollback_success,hotel_room,failure,provider unavailable,2027-01-11T12:15:00
EVT0001358,TXN000645,BK000142,PROV00261,payment_failure,hotel_room,pending,operation completed,2027-01-31T19:51:00
EVT0001359,TXN000425,BK000377,PROV00231,provider_failure,hotel_room,pending,rollback completed,2027-01-23T00:42:00
EVT0001360,TXN000432,BK000077,PROV00153,booking_confirmed,hotel_room,pending,provider unavailable,2026-11-09T10:34:00
EVT0001361,TXN000438,BK000692,PROV00152,booking_cancelled,hotel_room,success,rollback initiated,2027-02-01T16:03:00
EVT0001362,TXN000840,BK000465,PROV00152,availability_checked,hotel_room,failure,resource unavailable,2026-12-05T10:33:00
EVT0001363,TXN000062,BK000400,PROV00277,payment_success,flight_seat,failure,payment rejected,2027-02-10T13:11:00
EVT0001364,TXN000825,BK000216,PROV00265,rollback_failure,flight_seat,failure,rollback initiated,2027-03-12T16:39:00
EVT0001365,TXN000796,BK000952,PROV00300,payment_failure,hotel_room,pending,request timed out,2026-11-12T00:40:00
EVT0001366,TXN000456,BK000015,PROV00136,booking_cancelled,flight_seat,failure,payment rejected,2027-01-24T23:00:00
EVT0001367,TXN000396,BK000401,PROV00157,payment_started,flight_seat,pending,provider unavailable,2026-11-04T10:02:00
EVT0001368,TXN000866,BK000616,PROV00052,payment_failure,hotel_room,pending,rollback completed,2026-11-23T11:19:00
EVT0001369,TXN000599,BK000296,PROV00012,rollback_failure,activity_slot,success,operation completed,2026-12-19T14:37:00
EVT0001370,TXN000972,BK000209,PROV00207,availability_checked,transport,success,provider unavailable,2026-10-05T16:33:00
EVT0001371,TXN000063,BK000095,PROV00223,rollback_success,flight_seat,pending,resource unavailable,2026-12-07T10:40:00
EVT0001372,TXN000913,BK000475,PROV00076,payment_success,activity_slot,pending,rollback initiated,2026-10-14T10:34:00
EVT0001373,TXN000014,BK000811,PROV00218,payment_started,flight_seat,success,rollback initiated,2026-12-27T12:18:00
EVT0001374,TXN000920,BK000467,PROV00164,booking_started,activity_slot,failure,request timed out,2026-11-08T22:46:00
EVT0001375,TXN000970,BK000006,PROV00185,payment_started,activity_slot,pending,resource unavailable,2026-11-25T19:27:00
EVT0001376,TXN000298,BK000244,PROV00163,booking_cancelled,hotel_room,success,rollback completed,2027-01-26T05:18:00
EVT0001377,TXN000676,BK000194,PROV00180,payment_success,flight_seat,success,rollback completed,2026-11-01T07:52:00
EVT0001378,TXN000972,BK000375,PROV00185,availability_checked,flight_seat,failure,rollback completed,2027-03-28T07:23:00
EVT0001379,TXN000274,BK000966,PROV00276,resource_locked,activity_slot,pending,rollback initiated,2026-11-29T15:55:00
EVT0001380,TXN000292,BK000014,PROV00198,booking_started,activity_slot,success,payment rejected,2026-10-14T05:28:00
EVT0001381,TXN000154,BK000963,PROV00197,rollback_started,activity_slot,pending,request timed out,2027-02-28T02:28:00
EVT0001382,TXN000531,BK000510,PROV00271,rollback_started,activity_slot,failure,rollback initiated,2027-03-03T16:48:00
EVT0001383,TXN000969,BK000650,PROV00282,payment_failure,activity_slot,pending,request timed out,2027-01-28T01:41:00
EVT0001384,TXN000579,BK000463,PROV00088,booking_cancelled,activity_slot,success,resource unavailable,2027-01-03T22:56:00
EVT0001385,TXN000580,BK000317,PROV00292,booking_cancelled,activity_slot,pending,provider unavailable,2026-12-06T15:21:00
EVT0001386,TXN000976,BK000931,PROV00064,availability_checked,hotel_room,failure,resource unavailable,2027-02-03T10:24:00
EVT0001387,TXN000174,BK000689,PROV00269,booking_confirmed,flight_seat,pending,operation completed,2026-11-09T18:04:00
EVT0001388,TXN000847,BK000961,PROV00190,booking_cancelled,transport,pending,payment rejected,2026-12-20T20:03:00
EVT0001389,TXN000047,BK000798,PROV00126,resource_locked,activity_slot,success,payment rejected,2027-01-14T17:57:00
EVT0001390,TXN000951,BK000644,PROV00189,booking_started,transport,pending,provider unavailable,2027-02-22T08:13:00
EVT0001391,TXN000315,BK000365,PROV00140,booking_confirmed,hotel_room,success,resource unavailable,2026-12-13T15:28:00
EVT0001392,TXN000179,BK000578,PROV00113,payment_success,activity_slot,pending,request timed out,2027-01-07T20:32:00
EVT0001393,TXN000852,BK000244,PROV00171,payment_success,activity_slot,pending,rollback completed,2026-10-10T05:19:00
EVT0001394,TXN000658,BK000433,PROV00034,resource_locked,activity_slot,failure,payment rejected,2027-02-19T09:15:00
EVT0001395,TXN000026,BK000252,PROV00044,payment_started,flight_seat,success,request timed out,2026-10-07T02:04:00
EVT0001396,TXN000341,BK000518,PROV00281,availability_checked,activity_slot,failure,payment rejected,2027-03-27T08:22:00
EVT0001397,TXN000317,BK000034,PROV00253,payment_started,hotel_room,pending,operation completed,2027-01-20T22:26:00
EVT0001398,TXN000821,BK000975,PROV00070,booking_confirmed,transport,pending,provider unavailable,2027-03-27T09:42:00
EVT0001399,TXN000248,BK000191,PROV00240,provider_called,activity_slot,failure,resource unavailable,2027-02-27T23:45:00
EVT0001400,TXN000599,BK000859,PROV00229,rollback_success,transport,failure,rollback completed,2027-03-03T21:20:00
EVT0001401,TXN000620,BK000386,PROV00247,provider_failure,transport,pending,request timed out,2026-10-18T02:30:00
EVT0001402,TXN000807,BK000945,PROV00154,booking_cancelled,activity_slot,pending,rollback completed,2027-01-05T04:01:00
EVT0001403,TXN000059,BK000140,PROV00075,rollback_started,transport,failure,request timed out,2026-10-28T17:49:00
EVT0001404,TXN000099,BK000066,PROV00058,provider_called,transport,failure,resource unavailable,2026-12-07T11:28:00
EVT0001405,TXN000700,BK000991,PROV00020,provider_failure,hotel_room,failure,rollback initiated,2027-01-06T17:23:00
EVT0001406,TXN000407,BK000800,PROV00101,provider_failure,transport,pending,request timed out,2027-01-21T07:58:00
EVT0001407,TXN000279,BK000338,PROV00127,provider_success,activity_slot,failure,payment rejected,2027-03-24T17:08:00
EVT0001408,TXN000285,BK000743,PROV00296,provider_called,hotel_room,success,rollback completed,2026-12-25T20:12:00
EVT0001409,TXN000892,BK000172,PROV00029,resource_locked,activity_slot,success,rollback completed,2026-12-22T04:53:00
EVT0001410,TXN000071,BK000942,PROV00046,rollback_success,activity_slot,pending,request timed out,2027-01-17T12:01:00
EVT0001411,TXN000457,BK000293,PROV00195,payment_started,transport,pending,rollback initiated,2027-03-10T01:39:00
EVT0001412,TXN000463,BK000205,PROV00036,payment_failure,hotel_room,pending,request timed out,2027-03-09T14:27:00
EVT0001413,TXN000442,BK000629,PROV00017,booking_confirmed,hotel_room,success,provider unavailable,2027-03-16T21:45:00
EVT0001414,TXN000395,BK000366,PROV00161,booking_started,flight_seat,success,rollback initiated,2026-12-06T12:00:00
EVT0001415,TXN000959,BK000134,PROV00045,payment_started,hotel_room,failure,provider unavailable,2027-01-01T10:52:00
EVT0001416,TXN000238,BK000278,PROV00168,payment_started,activity_slot,failure,resource unavailable,2026-12-28T01:32:00
EVT0001417,TXN000492,BK000449,PROV00240,provider_called,transport,pending,rollback completed,2027-02-14T14:12:00
EVT0001418,TXN000028,BK000951,PROV00140,payment_success,activity_slot,pending,operation completed,2027-02-06T10:06:00
EVT0001419,TXN000877,BK000856,PROV00207,rollback_success,transport,success,rollback initiated,2026-11-20T22:33:00
EVT0001420,TXN000882,BK000944,PROV00110,resource_locked,flight_seat,failure,resource unavailable,2027-02-05T04:18:00
EVT0001421,TXN000679,BK000472,PROV00046,payment_failure,hotel_room,success,request timed out,2027-02-28T14:08:00
EVT0001422,TXN000239,BK000313,PROV00256,provider_success,activity_slot,pending,operation completed,2026-11-01T20:22:00
EVT0001423,TXN000387,BK000523,PROV00248,rollback_success,hotel_room,failure,rollback initiated,2026-10-14T01:23:00
EVT0001424,TXN000680,BK000914,PROV00188,payment_failure,hotel_room,failure,operation completed,2026-12-25T10:38:00
EVT0001425,TXN000814,BK000528,PROV00277,provider_called,activity_slot,pending,resource unavailable,2026-12-30T03:24:00
EVT0001426,TXN000301,BK000609,PROV00156,booking_confirmed,flight_seat,success,payment rejected,2026-11-23T16:26:00
EVT0001427,TXN000528,BK000961,PROV00007,payment_failure,activity_slot,pending,resource unavailable,2026-10-22T05:39:00
EVT0001428,TXN000830,BK000937,PROV00260,booking_confirmed,hotel_room,pending,rollback completed,2026-10-11T11:53:00
EVT0001429,TXN000436,BK000956,PROV00029,rollback_started,activity_slot,pending,operation completed,2027-02-12T16:52:00
EVT0001430,TXN000696,BK000124,PROV00033,booking_cancelled,hotel_room,success,operation completed,2027-03-06T05:35:00
EVT0001431,TXN000467,BK000243,PROV00070,resource_locked,hotel_room,failure,provider unavailable,2026-10-12T20:27:00
EVT0001432,TXN000527,BK000243,PROV00025,rollback_success,activity_slot,success,provider unavailable,2026-10-15T08:29:00
EVT0001433,TXN000985,BK000021,PROV00213,resource_locked,hotel_room,failure,resource unavailable,2027-03-15T11:43:00
EVT0001434,TXN000503,BK000877,PROV00263,booking_started,activity_slot,success,rollback completed,2026-10-28T22:59:00
EVT0001435,TXN000991,BK000453,PROV00157,booking_started,transport,failure,rollback initiated,2027-01-08T02:01:00
EVT0001436,TXN000066,BK000184,PROV00112,provider_called,activity_slot,pending,provider unavailable,2027-01-15T05:48:00
EVT0001437,TXN000776,BK000159,PROV00161,booking_started,flight_seat,failure,provider unavailable,2027-01-03T18:25:00
EVT0001438,TXN000747,BK000828,PROV00010,booking_started,transport,success,operation completed,2026-12-31T02:31:00
EVT0001439,TXN000650,BK000524,PROV00080,rollback_success,activity_slot,pending,provider unavailable,2027-01-23T13:04:00
EVT0001440,TXN000266,BK000115,PROV00266,availability_checked,transport,pending,resource unavailable,2026-10-02T17:47:00
EVT0001441,TXN000147,BK000511,PROV00192,rollback_started,hotel_room,failure,rollback initiated,2027-02-28T03:04:00
EVT0001442,TXN000667,BK000301,PROV00202,booking_started,flight_seat,failure,operation completed,2027-02-14T01:19:00
EVT0001443,TXN000124,BK000789,PROV00011,payment_started,transport,success,resource unavailable,2026-11-06T01:02:00
EVT0001444,TXN000151,BK000367,PROV00196,availability_checked,transport,pending,rollback completed,2027-02-02T21:15:00
EVT0001445,TXN000877,BK000877,PROV00232,payment_started,hotel_room,success,operation completed,2026-10-24T03:55:00
EVT0001446,TXN000593,BK000706,PROV00024,provider_failure,hotel_room,pending,rollback completed,2027-02-05T10:33:00
EVT0001447,TXN000808,BK000401,PROV00118,payment_failure,flight_seat,pending,payment rejected,2027-03-23T01:12:00
EVT0001448,TXN000254,BK000843,PROV00297,booking_cancelled,flight_seat,success,resource unavailable,2027-03-24T15:36:00
EVT0001449,TXN000072,BK000521,PROV00209,provider_called,hotel_room,failure,operation completed,2026-10-15T02:44:00
EVT0001450,TXN000080,BK000797,PROV00287,rollback_failure,transport,success,request timed out,2027-01-03T07:46:00
EVT0001451,TXN000620,BK000333,PROV00270,provider_success,activity_slot,pending,rollback completed,2026-11-03T10:59:00
EVT0001452,TXN000303,BK000984,PROV00015,rollback_started,activity_slot,success,operation completed,2027-03-03T03:07:00
EVT0001453,TXN000688,BK000548,PROV00213,provider_called,activity_slot,pending,provider unavailable,2026-10-09T15:41:00
EVT0001454,TXN000746,BK000552,PROV00151,availability_checked,activity_slot,failure,resource unavailable,2026-11-01T17:44:00
EVT0001455,TXN000962,BK000458,PROV00207,provider_called,flight_seat,pending,provider unavailable,2027-03-07T10:14:00
EVT0001456,TXN000910,BK000543,PROV00221,rollback_failure,transport,failure,operation completed,2027-02-13T09:38:00
EVT0001457,TXN000340,BK000958,PROV00246,resource_locked,activity_slot,failure,resource unavailable,2027-03-06T08:53:00
EVT0001458,TXN000774,BK000518,PROV00127,payment_started,activity_slot,success,provider unavailable,2027-02-28T17:52:00
EVT0001459,TXN000350,BK000239,PROV00010,booking_cancelled,flight_seat,success,operation completed,2026-10-08T19:45:00
EVT0001460,TXN000576,BK000514,PROV00218,payment_failure,activity_slot,pending,payment rejected,2027-03-25T00:46:00
EVT0001461,TXN000884,BK000517,PROV00208,rollback_success,hotel_room,success,payment rejected,2027-01-30T14:40:00
EVT0001462,TXN000802,BK000822,PROV00109,provider_failure,hotel_room,success,rollback initiated,2027-02-21T10:04:00
EVT0001463,TXN000185,BK000956,PROV00159,provider_success,activity_slot,pending,provider unavailable,2026-12-26T18:00:00
EVT0001464,TXN000638,BK000412,PROV00124,rollback_success,hotel_room,failure,rollback initiated,2027-03-20T07:45:00
